

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Netherlands",150,"Groundwater produced internally",4154,1982,4.5,"","",""
"Netherlands",150,"Groundwater produced internally",4154,1987,4.5,"","",""
"Netherlands",150,"Groundwater produced internally",4154,1992,4.5,"","",""
"Netherlands",150,"Groundwater produced internally",4154,1997,4.5,"","",""
"Netherlands",150,"Groundwater produced internally",4154,2002,4.5,"","",""
"Netherlands",150,"Groundwater produced internally",4154,2007,4.5,"","",""
"Netherlands",150,"Groundwater produced internally",4154,2012,4.5,"","",""
"Netherlands",150,"Groundwater produced internally",4154,2017,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,1962,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,1967,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,1972,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,1977,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,1982,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,1987,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,1992,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,1997,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,2002,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,2007,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,2012,4.5,"","",""
"Netherlands",150,"Overlap between surface water and groundwater",4156,2017,4.5,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,1962,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,1967,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,1972,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,1977,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,1982,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,1987,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,1992,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,1997,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,2002,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,2007,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,2012,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources (IRWR)",4157,2017,11.0,"","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,1962,934.8,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,1967,876.0,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,1972,827.6,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,1977,791.8,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,1982,769.5,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,1987,749.2,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,1992,725.3,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,1997,702.7,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,2002,682.8,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,2007,666.4,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,2012,655.2,"K","",""
"Netherlands",150,"Total internal renewable water resources per capita",4158,2017,645.7,"K","",""
"Netherlands",150,"Water resources: total external renewable",4182,1962,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,1967,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,1972,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,1977,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,1982,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,1987,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,1992,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,1997,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,2002,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,2007,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,2012,80.0,"I","",""
"Netherlands",150,"Water resources: total external renewable",4182,2017,80.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,1962,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,1967,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,1972,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,1977,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,1982,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,1987,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,1992,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,1997,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,2002,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,2007,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,2012,91.0,"I","",""
"Netherlands",150,"Total renewable surface water",4185,2017,91.0,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,1962,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,1967,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,1972,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,1977,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,1982,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,1987,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,1992,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,1997,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,2002,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,2007,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,2012,4.5,"I","",""
"Netherlands",150,"Total renewable groundwater",4187,2017,4.5,"I","",""
"Netherlands",150,"Total renewable water resources per capita",4190,1962,7733.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,1967,7247.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,1972,6846.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,1977,6550.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,1982,6366.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,1987,6198.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,1992,6000.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,1997,5813.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,2002,5649.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,2007,5513.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,2012,5420.0,"K","",""
"Netherlands",150,"Total renewable water resources per capita",4190,2017,5342.0,"K","",""
"Netherlands",150,"Total dam capacity",4197,1960,5.13,"L","",""
"Netherlands",150,"Total dam capacity",4197,1965,5.237,"L","",""
"Netherlands",150,"Total dam capacity",4197,1970,5.884,"L","",""
"Netherlands",150,"Total dam capacity",4197,1975,6.454,"L","",""
"Netherlands",150,"Total dam capacity",4197,1980,6.454,"L","",""
"Netherlands",150,"Total dam capacity",4197,1985,6.454,"L","",""
"Netherlands",150,"Total dam capacity",4197,1990,9.234,"L","",""
"Netherlands",150,"Total dam capacity",4197,1995,9.234,"L","",""
"Netherlands",150,"Total dam capacity",4197,2000,9.234,"L","",""
"Netherlands",150,"Total dam capacity",4197,2005,9.234,"L","",""
"Netherlands",150,"Total dam capacity",4197,2010,9.234,"L","",""
"Netherlands",150,"Total dam capacity",4197,2015,9.234,"L","",""
"Netherlands",150,"Dam capacity per capita",4471,1960,436.0,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,1965,417.1,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,1970,442.7,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,1975,464.6,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,1980,451.5,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,1985,439.6,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,1990,608.9,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,1995,589.8,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,2000,573.2,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,2005,559.4,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,2010,550.0,"K","",""
"Netherlands",150,"Dam capacity per capita",4471,2015,542.0,"K","",""
"Netherlands",150,"Agricultural water withdrawal",4250,1991,0.184,"E","",""
"Netherlands",150,"Agricultural water withdrawal",4250,1996,0.23,"E","",""
"Netherlands",150,"Agricultural water withdrawal",4250,2002,0.0526,"E","",""
"Netherlands",150,"Agricultural water withdrawal",4250,2007,0.0719,"E","",""
"Netherlands",150,"Agricultural water withdrawal",4250,2012,0.0602,"E","",""
"Netherlands",150,"Agricultural water withdrawal",4250,2014,0.0827,"","",""
"Netherlands",150,"Industrial water withdrawal",4252,1991,6.519,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,1996,5.01,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,2001,7.558,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,2007,9.629,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,2012,9.446,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,2014,7.612,"","",""
"Netherlands",150,"Municipal water withdrawal",4251,1991,1.28,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,1996,1.267,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,2001,1.303,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,2007,1.248,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,2012,1.217,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,2014,1.224,"","",""
"Netherlands",150,"Total water withdrawal",4253,1980,9.198,"E","",""
"Netherlands",150,"Total water withdrawal",4253,1985,9.349,"E","",""
"Netherlands",150,"Total water withdrawal",4253,1991,7.983,"E","",""
"Netherlands",150,"Total water withdrawal",4253,1996,6.507,"E","",""
"Netherlands",150,"Total water withdrawal",4253,2002,8.914,"E","",""
"Netherlands",150,"Total water withdrawal",4253,2007,10.95,"E","",""
"Netherlands",150,"Total water withdrawal",4253,2012,10.72,"E","",""
"Netherlands",150,"Total water withdrawal",4253,2014,8.919,"","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1980,643.4,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1985,636.7,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1991,526.4,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1996,415.6,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2002,553.3,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2007,663.4,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2012,638.5,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2014,523.5,"K","",""
"Netherlands",150,"Environmental Flow Requirements",4549,1962,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,1967,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,1972,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,1977,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,1982,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,1987,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,1992,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,1997,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,2002,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,2007,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,2012,38.33,"E","",""
"Netherlands",150,"Environmental Flow Requirements",4549,2017,38.33,"E","",""
"North Macedonia",154,"Total population",4104,1992,1989.0,"E","",""
"North Macedonia",154,"Total population",4104,1997,2000.0,"E","",""
"North Macedonia",154,"Total population",4104,2002,2049.0,"E","",""
"North Macedonia",154,"Total population",4104,2007,2065.0,"E","",""
"North Macedonia",154,"Total population",4104,2012,2074.0,"E","",""
"North Macedonia",154,"Total population",4104,2017,2083.0,"E","",""
"North Macedonia",154,"Rural population",4105,1992,818.0,"E","",""
"North Macedonia",154,"Rural population",4105,1997,821.0,"E","",""
"North Macedonia",154,"Rural population",4105,2002,843.0,"E","",""
"North Macedonia",154,"Rural population",4105,2007,865.0,"E","",""
"North Macedonia",154,"Rural population",4105,2012,875.0,"E","",""
"North Macedonia",154,"Rural population",4105,2017,874.0,"E","",""
"North Macedonia",154,"Urban population",4106,1992,1171.0,"E","",""
"North Macedonia",154,"Urban population",4106,1997,1179.0,"E","",""
"North Macedonia",154,"Urban population",4106,2002,1206.0,"E","",""
"North Macedonia",154,"Urban population",4106,2007,1200.0,"E","",""
"North Macedonia",154,"Urban population",4106,2012,1199.0,"E","",""
"North Macedonia",154,"Urban population",4106,2017,1209.0,"E","",""
"North Macedonia",154,"Population density",4107,1992,77.36,"E","",""
"North Macedonia",154,"Population density",4107,1997,77.79,"E","",""
"North Macedonia",154,"Population density",4107,2002,79.7,"E","",""
"North Macedonia",154,"Population density",4107,2007,80.32,"E","",""
"North Macedonia",154,"Population density",4107,2012,80.67,"E","",""
"North Macedonia",154,"Population density",4107,2017,81.02,"E","",""
"North Macedonia",154,"Gross Domestic Product (GDP)",4112,1992,2.316618543E9,"E","",""
"North Macedonia",154,"Gross Domestic Product (GDP)",4112,1997,3.735312143E9,"E","",""
"North Macedonia",154,"Gross Domestic Product (GDP)",4112,2002,4.018365247E9,"E","",""
"North Macedonia",154,"Gross Domestic Product (GDP)",4112,2007,8.336478142E9,"E","",""
"North Macedonia",154,"Gross Domestic Product (GDP)",4112,2012,9.745251126E9,"E","",""
"North Macedonia",154,"Gross Domestic Product (GDP)",4112,2015,1.0086021261E10,"E","",""
"North Macedonia",154,"GDP per capita",4458,1992,1165.0,"E","",""
"North Macedonia",154,"GDP per capita",4458,1997,1868.0,"E","",""
"North Macedonia",154,"GDP per capita",4458,2002,1961.0,"E","",""
"North Macedonia",154,"GDP per capita",4458,2007,4037.0,"E","",""
"North Macedonia",154,"GDP per capita",4458,2012,4699.0,"E","",""
"North Macedonia",154,"GDP per capita",4458,2015,4842.0,"E","",""
"North Macedonia",154,"Human Development Index (HDI) [highest = 1]",4111,2012,0.743,"E","",""
"North Macedonia",154,"Human Development Index (HDI) [highest = 1]",4111,2014,0.7473,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in depth",4151,1992,619.0,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in depth",4151,1997,619.0,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in depth",4151,2002,619.0,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in depth",4151,2007,619.0,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in depth",4151,2012,619.0,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in depth",4151,2017,619.0,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in volume",4150,1992,15.91,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in volume",4150,1997,15.91,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in volume",4150,2002,15.91,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in volume",4150,2007,15.91,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in volume",4150,2012,15.91,"E","",""
"North Macedonia",154,"Long-term average annual precipitation in volume",4150,2017,15.91,"E","",""
"North Macedonia",154,"Surface water produced internally",4155,1992,5.4,"","",""
"North Macedonia",154,"Surface water produced internally",4155,1997,5.4,"","",""
"North Macedonia",154,"Surface water produced internally",4155,2002,5.4,"","",""
"North Macedonia",154,"Surface water produced internally",4155,2007,5.4,"","",""
"North Macedonia",154,"Surface water produced internally",4155,2012,5.4,"","",""
"North Macedonia",154,"Surface water produced internally",4155,2017,5.4,"","",""
"North Macedonia",154,"Total internal renewable water resources (IRWR)",4157,1992,5.4,"","",""
"North Macedonia",154,"Total internal renewable water resources (IRWR)",4157,1997,5.4,"","",""
"North Macedonia",154,"Total internal renewable water resources (IRWR)",4157,2002,5.4,"","",""
"North Macedonia",154,"Total internal renewable water resources (IRWR)",4157,2007,5.4,"","",""
"North Macedonia",154,"Total internal renewable water resources (IRWR)",4157,2012,5.4,"","",""
"North Macedonia",154,"Total internal renewable water resources (IRWR)",4157,2017,5.4,"","",""
"North Macedonia",154,"Total internal renewable water resources per capita",4158,1992,2715.0,"K","",""
"North Macedonia",154,"Total internal renewable water resources per capita",4158,1997,2700.0,"K","",""
"North Macedonia",154,"Total internal renewable water resources per capita",4158,2002,2635.0,"K","",""
"North Macedonia",154,"Total internal renewable water resources per capita",4158,2007,2615.0,"K","",""
"North Macedonia",154,"Total internal renewable water resources per capita",4158,2012,2604.0,"K","",""
"North Macedonia",154,"Total internal renewable water resources per capita",4158,2017,2592.0,"K","",""
"North Macedonia",154,"Water resources: total external renewable",4182,1992,1.0,"I","",""
"North Macedonia",154,"Water resources: total external renewable",4182,1997,1.0,"I","",""
"North Macedonia",154,"Water resources: total external renewable",4182,2002,1.0,"I","",""
"North Macedonia",154,"Water resources: total external renewable",4182,2007,1.0,"I","",""
"North Macedonia",154,"Water resources: total external renewable",4182,2012,1.0,"I","",""
"North Macedonia",154,"Water resources: total external renewable",4182,2017,1.0,"I","",""
"North Macedonia",154,"Total renewable surface water",4185,1992,6.4,"I","",""
"North Macedonia",154,"Total renewable surface water",4185,1997,6.4,"I","",""
"North Macedonia",154,"Total renewable surface water",4185,2002,6.4,"I","",""
"North Macedonia",154,"Total renewable surface water",4185,2007,6.4,"I","",""
"North Macedonia",154,"Total renewable surface water",4185,2012,6.4,"I","",""
"North Macedonia",154,"Total renewable surface water",4185,2017,6.4,"I","",""
"North Macedonia",154,"Total renewable water resources per capita",4190,1992,3218.0,"K","",""
"North Macedonia",154,"Total renewable water resources per capita",4190,1997,3200.0,"K","",""
"North Macedonia",154,"Total renewable water resources per capita",4190,2002,3123.0,"K","",""
"North Macedonia",154,"Total renewable water resources per capita",4190,2007,3099.0,"K","",""
"North Macedonia",154,"Total renewable water resources per capita",4190,2012,3086.0,"K","",""
"North Macedonia",154,"Total renewable water resources per capita",4190,2017,3072.0,"K","",""
"North Macedonia",154,"Total exploitable water resources",4196,1992,3.0,"","",""
"North Macedonia",154,"Total exploitable water resources",4196,1997,3.0,"","",""
"North Macedonia",154,"Total exploitable water resources",4196,2002,3.0,"","",""
"North Macedonia",154,"Total exploitable water resources",4196,2007,3.0,"","",""
"North Macedonia",154,"Total exploitable water resources",4196,2012,3.0,"","",""
"North Macedonia",154,"Total dam capacity",4197,1995,1.64,"L","",""
"North Macedonia",154,"Total dam capacity",4197,2000,1.64,"L","",""
"North Macedonia",154,"Total dam capacity",4197,2005,2.29,"L","",""
"North Macedonia",154,"Total dam capacity",4197,2010,2.29,"L","",""
"North Macedonia",154,"Total dam capacity",4197,2015,2.29,"L","",""
"North Macedonia",154,"Dam capacity per capita",4471,1995,820.0,"K","",""
"North Macedonia",154,"Dam capacity per capita",4471,2000,800.4,"K","",""
"North Macedonia",154,"Dam capacity per capita",4471,2005,1109.0,"K","",""
"North Macedonia",154,"Dam capacity per capita",4471,2010,1104.0,"K","",""
"North Macedonia",154,"Dam capacity per capita",4471,2015,1099.0,"K","",""
"North Macedonia",154,"Agricultural water withdrawal",4250,1996,1.066,"","",""
"North Macedonia",154,"Agricultural water withdrawal",4250,2002,0.2814,"E","",""
"North Macedonia",154,"Agricultural water withdrawal",4250,2007,0.1255,"E","",""
"North Macedonia",154,"Industrial water withdrawal",4252,1996,0.274,"","",""
"North Macedonia",154,"Industrial water withdrawal",4252,2002,0.1397,"E","",""
"North Macedonia",154,"Industrial water withdrawal",4252,2007,0.1993,"E","",""
"North Macedonia",154,"Industrial water withdrawal",4252,2013,0.107,"E","",""
"North Macedonia",154,"Municipal water withdrawal",4251,1996,0.215,"","",""
"North Macedonia",154,"Municipal water withdrawal",4251,2002,0.2121,"E","",""
"North Macedonia",154,"Municipal water withdrawal",4251,2007,0.2264,"E","",""
"North Macedonia",154,"Municipal water withdrawal",4251,2013,0.2317,"E","",""
"North Macedonia",154,"Total water withdrawal",4253,1996,1.555,"","",""
"North Macedonia",154,"Total water withdrawal",4253,2002,0.6332,"E","",""
"North Macedonia",154,"Total water withdrawal",4253,2007,0.5512,"E","",""
"North Macedonia",154,"Total water withdrawal per capita",4257,1996,777.5,"K","",""
"North Macedonia",154,"Total water withdrawal per capita",4257,2002,309.0,"E","",""
"North Macedonia",154,"Total water withdrawal per capita",4257,2007,266.9,"E","",""
"North Macedonia",154,"Environmental Flow Requirements",4549,1992,2.268,"E","",""
"North Macedonia",154,"Environmental Flow Requirements",4549,1997,2.268,"E","",""
"North Macedonia",154,"Environmental Flow Requirements",4549,2002,2.268,"E","",""
"North Macedonia",154,"Environmental Flow Requirements",4549,2007,2.268,"E","",""
"North Macedonia",154,"Environmental Flow Requirements",4549,2012,2.268,"E","",""
"North Macedonia",154,"Environmental Flow Requirements",4549,2017,2.268,"E","",""
"Norway",162,"Total population",4104,1962,3639.0,"E","",""
"Norway",162,"Total population",4104,1967,3785.0,"E","",""
"Norway",162,"Total population",4104,1972,3934.0,"E","",""
"Norway",162,"Total population",4104,1977,4044.0,"E","",""
"Norway",162,"Total population",4104,1982,4112.0,"E","",""
"Norway",162,"Total population",4104,1987,4187.0,"E","",""
"Norway",162,"Total population",4104,1992,4293.0,"E","",""
"Norway",162,"Total population",4104,1997,4420.0,"E","",""
"Norway",162,"Total population",4104,2002,4546.0,"E","",""
"Norway",162,"Total population",4104,2007,4720.0,"E","",""
"Norway",162,"Total population",4104,2012,5012.0,"E","",""
"Norway",162,"Total population",4104,2017,5305.0,"E","",""
"Norway",162,"Rural population",4105,1962,1723.0,"E","",""
"Norway",162,"Rural population",4105,1967,1485.0,"E","",""
"Norway",162,"Rural population",4105,1972,1310.0,"E","",""
"Norway",162,"Rural population",4105,1977,1249.0,"E","",""
"Norway",162,"Rural population",4105,1982,1199.0,"E","",""
"Norway",162,"Rural population",4105,1987,1194.0,"E","",""
"Norway",162,"Rural population",4105,1992,1179.0,"E","",""
"Norway",162,"Rural population",4105,1997,1141.0,"E","",""
"Norway",162,"Rural population",4105,2002,1053.0,"E","",""
"Norway",162,"Rural population",4105,2007,1027.0,"E","",""
"Norway",162,"Rural population",4105,2012,1034.0,"E","",""
"Norway",162,"Rural population",4105,2017,1053.0,"E","",""
"Norway",162,"Urban population",4106,1962,1916.0,"E","",""
"Norway",162,"Urban population",4106,1967,2300.0,"E","",""
"Norway",162,"Urban population",4106,1972,2624.0,"E","",""
"Norway",162,"Urban population",4106,1977,2795.0,"E","",""
"Norway",162,"Urban population",4106,1982,2913.0,"E","",""
"Norway",162,"Urban population",4106,1987,2993.0,"E","",""
"Norway",162,"Urban population",4106,1992,3114.0,"E","",""
"Norway",162,"Urban population",4106,1997,3279.0,"E","",""
"Norway",162,"Urban population",4106,2002,3493.0,"E","",""
"Norway",162,"Urban population",4106,2007,3693.0,"E","",""
"Norway",162,"Urban population",4106,2012,3978.0,"E","",""
"Norway",162,"Urban population",4106,2017,4252.0,"E","",""
"Norway",162,"Population density",4107,1962,9.448,"E","",""
"Norway",162,"Population density",4107,1967,9.827,"E","",""
"Norway",162,"Population density",4107,1972,10.21,"E","",""
"Norway",162,"Population density",4107,1977,10.5,"E","",""
"Norway",162,"Population density",4107,1982,10.68,"E","",""
"Norway",162,"Population density",4107,1987,10.87,"E","",""
"Norway",162,"Population density",4107,1992,11.15,"E","",""
"Norway",162,"Population density",4107,1997,11.48,"E","",""
"Norway",162,"Population density",4107,2002,11.8,"E","",""
"Norway",162,"Population density",4107,2007,12.25,"E","",""
"Norway",162,"Population density",4107,2012,13.01,"E","",""
"Norway",162,"Population density",4107,2017,8.485,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,1962,6.066976683E9,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,1967,9.514496703E9,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,1972,1.735861085E10,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,1977,4.1508030431E10,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,1982,6.2647195538E10,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,1987,9.4230055659E10,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,1992,1.31E11,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,1997,1.61E11,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,2002,1.95E11,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,2007,4.01E11,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,2012,5.1E11,"E","",""
"Norway",162,"Gross Domestic Product (GDP)",4112,2015,3.88E11,"E","",""
"Norway",162,"GDP per capita",4458,1962,1667.0,"E","",""
"Norway",162,"GDP per capita",4458,1967,2514.0,"E","",""
"Norway",162,"GDP per capita",4458,1972,4412.0,"E","",""
"Norway",162,"GDP per capita",4458,1977,10264.0,"E","",""
"Norway",162,"GDP per capita",4458,1982,15235.0,"E","",""
"Norway",162,"GDP per capita",4458,1987,22505.0,"E","",""
"Norway",162,"GDP per capita",4458,1992,30515.0,"E","",""
"Norway",162,"GDP per capita",4458,1997,36425.0,"E","",""
"Norway",162,"GDP per capita",4458,2002,42895.0,"E","",""
"Norway",162,"GDP per capita",4458,2007,84958.0,"E","",""
"Norway",162,"GDP per capita",4458,2012,101756.0,"E","",""
"Norway",162,"GDP per capita",4458,2015,73139.0,"E","",""
"Norway",162,"Human Development Index (HDI) [highest = 1]",4111,1990,0.8494,"E","",""
"Norway",162,"Human Development Index (HDI) [highest = 1]",4111,2000,0.9169,"E","",""
"Norway",162,"Human Development Index (HDI) [highest = 1]",4111,2012,0.9423,"E","",""
"Norway",162,"Human Development Index (HDI) [highest = 1]",4111,2014,0.9439,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,1962,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,1967,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,1972,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,1977,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,1982,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,1987,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,1992,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,1997,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,2002,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,2007,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,2012,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in depth",4151,2017,1414.0,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,1962,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,1967,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,1972,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,1977,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,1982,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,1987,544.6,"E","",""
"Norway",162,"Long-term average annual precipitation in volume",4150,1992,544.6,"E","",""
